"id","energy","time","wday","lights","t1","h1","t2","h2","t3","h3","t4","h4","t5","h5","t6","h6","t7","h7","t8","h8","t9","h9","t_out","press","r_out","windspeed","visibility","tdewpoint","r1","r2"
88,60,"23:20:00","Wed",0,22.5333333333333,39.09,20.2,41.29,22.5,38.29,21.2,40.29,20.2,49.4,6.8,56.4666666666667,20.7,34.2,23.89,43.5,20.2,39.5266666666667,6.7,754.3,92.3333333333333,2.33333333333333,35.6666666666667,5.5,22.2934757824987,22.2934757824987
89,350,"08:40:00","Wed",20,18.79,NA,18,43.3633333333333,19.39,43.59,18.4966666666667,43.8633333333333,18.2,55.7333333333333,5.46666666666667,79.06,17.7,41.23,18.29,49.76,17.1,47.0666666666667,5,754.9,88.6666666666667,4.33333333333333,26,3.26666666666667,21.4812203892507,21.4812203892507
90,120,"20:20:00","Mon",20,20.89,48.4333333333333,20.2,45.7225,20.1666666666667,47.3,19.175,49.9475,18.0666666666667,79,5.46666666666667,87.53,17.6,42.3333333333333,18.73,50.23,16.89,45.1266666666667,6,735.266666666667,87.6666666666667,6,40,4.03333333333333,46.7352615552954,46.7352615552954
91,40,"05:00:00","Sat",0,17.29,42.79,16.39,42.9333333333333,17.7,41,15.39,42.2,15.6,48.79,5.72666666666667,99.9,15.7266666666667,37.7,16.7,45.5,15.19,42,5.1,766.3,100,4,11,5.1,3.94870919408277,3.94870919408277
92,40,"06:20:00","Fri",0,20,36.2,18.1,37.5,20.16,38.2,18,36.5,17,45.79,-0.633333333333333,80.7266666666667,17.39,32,19.745,43.515,17.6,40.5,-0.3,759.433333333333,99,2,29.6666666666667,-0.433333333333333,29.6429224312305,29.6429224312305
93,50,"07:40:00","Mon",0,19.6,41.1333333333333,17.7225,42.2,20.2,40.56,18.5,40.2,17.89,58.29,1.63333333333333,85.9233333333333,19.29,38.5772222222222,21.1,45.4677777777778,17.89,44.3633333333333,1.63333333333333,754.8,79.6666666666667,6.33333333333333,40,-1.46666666666667,22.0154256676324,22.0154256676324
94,50,"03:00:00","Sun",0,20.6,35,18.6,35.7,20.79,36.5,19,33.4,17.7,51.29,NA,56.7666666666667,19.6,33.5514285714286,21.5,41.3633333333333,18.0666666666667,39.76,0.5,754.3,74,5,23,-3.7,11.3504957524128,11.3504957524128
95,60,"23:20:00","Fri",20,21.7,38.09,19.8566666666667,38.7,21.1,39.2,19.89,40.4666666666667,20.6822222222222,83.8811111111111,1.96666666666667,84.4,19.5,33.5555555555556,23.1388888888889,42.3255555555556,18.5,39.03,1.26666666666667,741.466666666667,90.3333333333333,2,26,-0.2,5.77626366866753,5.77626366866753
96,80,"14:20:00","Wed",0,21.29,37.09,20.29,35.56,20.6,37.56,20.79,35.1266666666667,18.1666666666667,45.73,8.73333333333333,51.2266666666667,19.6,30.3233333333333,21.0333333333333,37.8266666666667,18.4633333333333,41.8633333333333,7.63333333333333,743.5,69,9.66666666666667,36.3333333333333,2.23333333333333,15.2460803859867,15.2460803859867
97,60,"08:50:00","Sat",0,20,NA,18.1,40.1933333333333,20.9633333333333,40.2966666666667,18.6,39.09,18.6,58.5094444444444,NA,88.4333333333333,19,34.745,21.745,45.25,18.6,43.56,1.18333333333333,737.583333333333,91.3333333333333,2,27.3333333333333,-0.0666666666666667,39.414301130455,39.414301130455
98,400,"20:00:00","Mon",40,24.0333333333333,NA,23.1,44.56,24.2,45.8633333333333,19.76,50.9,20.6111111111111,51.6366666666667,NA,83.2266666666667,18.8122222222222,44.545,20.9877777777778,51.4155555555556,17.79,49.29,10.6,759.8,86,9,40,8.4,32.0157276582904,32.0157276582904
99,60,"23:50:00","Sat",0,22,35.9,19.5,38.26,21.89,35.59,20.7,34.79,18.5,43.79,5.86666666666667,47.3266666666667,19.26,30.26,22.5,39.53,19.3566666666667,37.4666666666667,5.13333333333333,762.5,83.8333333333333,3,24.1666666666667,2.6,23.6259593395516,23.6259593395516
100,130,"18:20:00","Sun",50,22.39,45.1,21.89,43.09,21.7,45.5,19.7,49.0666666666667,17.8788888888889,54.2861111111111,NA,99.9,19.2761111111111,47.7327777777778,21.65,52.7,16.79,48.6266666666667,10.9333333333333,752.133333333333,93,6,35,9.86666666666667,4.80495506199077,4.80495506199077
101,100,"13:00:00","Sun",20,21,45.4,20.39,45.3975,21.5333333333333,42.4333333333333,21.8566666666667,44.76,19.0428571428571,84.2714285714286,NA,87.6242857142857,18.15,44.2,21,52.09,18.3233333333333,47.2,11.3,756.3,89,9,40,9.5,8.23772061849013,8.23772061849013
102,170,"18:40:00","Wed",10,17.5333333333333,38.03,16.76,37.8633333333333,17.79,37.2,16.2,36.5,16.0666666666667,51.4716666666667,0.8,96.4,16.1,31.2955555555556,20.1833333333333,40.9833333333333,15.5,35.7,-0.1,760.7,92,2,49,-1.23333333333333,3.81852660793811,3.81852660793811
103,40,"03:40:00","Mon",0,20.76,NA,19.1,40.4,20.245,40.245,20.1,38.09,18.6333333333333,60.9633333333333,-5.34285714285714,86.9904761904762,19.89,37.4,21,47.5666666666667,17.6,40.5,-4,761.566666666667,86.3333333333333,2.66666666666667,26.3333333333333,-6.03333333333333,25.0974302296527,25.0974302296527
104,120,"21:40:00","Wed",20,21,36.6633333333333,18.4633333333333,39.9,20.2,37.4,21.39,34.4,19.1,79.1633333333333,NA,51.7566666666667,18.1,31.8566666666667,20.945,38.9,17.29,35.59,4.86666666666667,749.233333333333,71.6666666666667,2.66666666666667,40,0.2,38.8725183904171,38.8725183904171
105,50,"02:20:00","Fri",0,21.89,44.5,21.1,43.79,22.0444444444444,44.5066666666667,20.6,45.79,19,67.545,7.73,97.73,18.5,41.575,21.1,55.285,18.39,48.8633333333333,7.56666666666667,764.8,99,2.33333333333333,34.6666666666667,7.36666666666667,5.09492597775534,5.09492597775534
106,80,"13:10:00","Sat",10,21.76,42.1633333333333,20.29,43.53,23.9633333333333,38.43,20.29,40.7,20,60.9566666666667,NA,44.6,21.1,37.5266666666667,22.6,41.3266666666667,20,42.06,12.9333333333333,754.483333333333,67.8333333333333,8.83333333333333,40,6.98333333333333,18.6039435095154,18.6039435095154
107,40,"02:20:00","Mon",0,21,42.5,20,42.4,20.5,44.79,17.79,47,17.9694444444444,56.4833333333333,NA,99.9,16.29,43.9,18.1277777777778,50,16.39,50.26,8.13333333333333,766.2,94,2.66666666666667,63,7.23333333333333,3.41374954441562,3.41374954441562
108,40,"09:10:00","Tue",0,20.1,NA,19.29,44.76,20.5,44.29,19.79,45.925,17.5555555555556,52.9666666666667,9.1,99.9,17.5,42.8327777777778,18.2,49.3327777777778,17.15,49.0675,9.13333333333333,762.85,94,4.16666666666667,61.8333333333333,8.23333333333333,41.1039047758095,41.1039047758095
109,90,"08:10:00","Sat",0,21.39,37.6266666666667,18.23,42.7,23.23,37.6566666666667,20,39.49,19.39,46.7,5.74166666666667,72.205,20.7,38.09,22.1727272727273,43.2909090909091,19.815,42.45,6.13333333333333,756.7,83,5.66666666666667,23.3333333333333,3.4,18.0431896355003,18.0431896355003
110,50,"01:10:00","Wed",0,20.39,37.5,17.5,40.59,20.1666666666667,38.09,19.2,35.29,18,47.2,5.09,71.9266666666667,18.4266666666667,34.7666666666667,20.39,42.3175,17.6,38.79,4.56666666666667,753.083333333333,72.1666666666667,5.83333333333333,40,0,29.7081127180718,29.7081127180718
111,60,"01:40:00","Tue",0,22.6,37.7,19.6,41.6266666666667,23.3233333333333,38.79,20.5333333333333,38.76,20.1,46.09,5.516,61.096,21.1666666666667,33.7,23.365,43.80875,20.6,42.59,5.8,746.633333333333,84.6666666666667,7,40,3.36666666666667,4.57974236924201,4.57974236924201
112,50,"06:40:00","Mon",0,20.1666666666667,NA,16.6333333333333,40,20.39,37.2,19.29,33.7,18.2,48.925,-0.9,67.7561111111111,21.1,34.23,22.4938888888889,41.8155555555556,19.23,40.0666666666667,-0.133333333333333,768.533333333333,90.6666666666667,4.66666666666667,60.3333333333333,-1.46666666666667,35.1098860264756,35.1098860264756
113,50,"18:20:00","Mon",0,20.7,43.1633333333333,19.6333333333333,43.23,20.5,44.5,18.2,45.03,18.6,47.285,NA,89.0933333333333,18.9327777777778,39.0961111111111,19.79,45.95,17.1,49,10,762.4,73.6666666666667,4.66666666666667,40,5.46666666666667,2.62041942914948,2.62041942914948
114,30,"09:20:00","Sun",0,20.7,44.7,19.39,45.1566666666667,21.6428571428571,41.8957142857143,19.4266666666667,45,18.02,53.156,NA,89.8966666666667,18.1,42.3333333333333,20.6,53.09,18.29,47.2,10.6,756.566666666667,89.3333333333333,8.66666666666667,36.3333333333333,8.86666666666667,6.0606000944972,6.0606000944972
115,430,"09:00:00","Sun",30,20.2,NA,18.39,41.4666666666667,21.0666666666667,40.09,18.7933333333333,40.7666666666667,17.9022222222222,50.53,3,92.2266666666667,19,37.6938888888889,20.89,44.5366666666667,18.2,43.53,2.5,735.8,97,1,35,2,12.2894666506909,12.2894666506909
116,40,"02:10:00","Wed",0,21.2,41.245,18,47.06,20.79,38.4,21.29,37.1266666666667,18.6333333333333,47.53,3.82666666666667,67.7966666666667,20.6,30.1,22.5,43.06,19.6,38.9,4.91666666666667,764.5,89.6666666666667,2.33333333333333,54.6666666666667,3.28333333333333,30.1252493169159,30.1252493169159
117,120,"18:20:00","Tue",20,22.39,41.23,21.9633333333333,40,22.39,41.76,19.39,40.7,19.5222222222222,49,4,92.2266666666667,19.78,40.6816666666667,23.29,44.7,19,43.09,4.16666666666667,735.433333333333,93,4,40,3.13333333333333,5.59461259981617,5.59461259981617
118,60,"04:40:00","Sun",0,22.7,39.59,19.8566666666667,43.7,23.39,39.53,19.79,41,20.2,51,7.0675,71.69,21.0333333333333,40.5666666666667,23.2,49,20,43.53,7,748.8,97.6666666666667,2.66666666666667,64.6666666666667,6.66666666666667,0.0895433709956706,0.0895433709956706
119,50,"06:00:00","Sat",0,21.5,39.9,20.6666666666667,39.5,20.5666666666667,42,19.39,42.8633333333333,19,50.7,-0.125,94.975,18.6,41.7,19.79,49.03,17.89,47.29,0.5,762.3,96,3,20,-0.1,28.3843698794954,28.3843698794954
120,90,"19:40:00","Mon",10,20.73,52.66,20.1666666666667,47.2233333333333,20.2,48.53,18.9266666666667,48.1566666666667,17.1666666666667,56.49,5.72666666666667,88.16,17.76,44.2666666666667,18.23,49.6333333333333,16.89,45.29,6,734.966666666667,89,6,40,4.26666666666667,35.8809254132211,35.8809254132211
121,130,"10:50:00","Thu",30,19.7,35.3633333333333,18.23,36.03,19.6,36.2,18.6666666666667,35.8633333333333,17.5857142857143,43.7128571428571,3.35,65.9425,17.79,28.0333333333333,20.1,36.4,17.79,38.5,1.85,755.45,74.8333333333333,4,21.1666666666667,-2.18333333333333,27.755004086066,27.755004086066
122,330,"12:20:00","Thu",10,20.7,47.73,19.8566666666667,42.36,21.3972222222222,43.2255555555556,20.7,42.79,18.6,52.7,7.09333333333333,98.1566666666667,18.1,38.6388888888889,20.39,44.6966666666667,18.2,44.9333333333333,6.76666666666667,761.366666666667,95.6666666666667,6.33333333333333,36,6.1,10.8970401459374,10.8970401459374
123,110,"20:20:00","Mon",20,22.7,37.76,19.8566666666667,40.86,22.79,35.6266666666667,20.7,34.96,19.29,67.59,NA,32.2666666666667,21.8566666666667,24.39,22.3566666666667,31,19.6,37.4,4.2,766.7,66.6666666666667,2.66666666666667,22.6666666666667,-1.46666666666667,13.133535545785,13.133535545785
124,540,"11:10:00","Thu",30,20.2,NA,19.39,40.2966666666667,20.6333333333333,39.7633333333333,22,37.09,17.89,48.554,NA,87.03,19,32.1214285714286,20.4266666666667,38.3,18.2,37.3633333333333,4.65,756.916666666667,74,3.16666666666667,24.1666666666667,0.333333333333333,8.09371658833697,8.09371658833697
125,70,"10:10:00","Fri",10,20,34.2666666666667,18.39,35.3633333333333,19.96,34.83,20.1,33.0966666666667,17.79,45.23,NA,70.83,19,31.79,20.29,38.79,18.29,38.7,3.48333333333333,764.966666666667,86.3333333333333,2,40.6666666666667,1.31666666666667,49.5757103315555,49.5757103315555
126,60,"03:10:00","Tue",0,20.73,NA,18.39,39.79,21,40.2,20.29,37.9666666666667,18.4266666666667,47.4,-2.32666666666667,82.1666666666667,18.9633333333333,32.5,21.2,42.73,17.9633333333333,40.6633333333333,-1.6,769.9,95,1,27.5,-2.25,41.164687438868,41.164687438868
127,380,"18:40:00","Mon",20,23.23,49.7666666666667,22.8266666666667,39.59,24.9633333333333,43.3633333333333,21.2,43.0666666666667,18.89,53.1694444444444,7.9,63.4266666666667,19.29,35,22.7,44.6194444444444,18.89,41.4,7.86666666666667,741.633333333333,70.3333333333333,11.6666666666667,35.3333333333333,2.73333333333333,10.0591289810836,10.0591289810836
128,390,"07:20:00","Sun",10,20.79,40.53,20.0333333333333,39.4333333333333,21.1,42.76,19.8933333333333,42.1266666666667,18.2,53.59,0.533333333333333,96.19,19.39,41.2,20.5,49.4,17.89,46.09,0.0666666666666667,764.433333333333,96,2.66666666666667,26.6666666666667,-0.533333333333333,17.3973734024912,17.3973734024912
129,100,"18:10:00","Sat",30,21.4266666666667,39.1266666666667,20.2,39.4,21.1,39.4333333333333,19.6,38.6,18.27,51.07,4.36666666666667,90.4966666666667,18.89,35.225,22.4205555555556,41.57,18.1,38.59,3.5,730.916666666667,96,5,47.5,2.9,24.1945702931844,24.1945702931844
130,130,"20:10:00","Thu",20,21.6,39.1933333333333,20.4633333333333,39.03,21.79,37.56,21.03,37.0266666666667,17.85,47.7,NA,73.1633333333333,19.29,32.0257142857143,21.79,37.3266666666667,17.9633333333333,36.09,2.21666666666667,757.216666666667,85.1666666666667,1,32.3333333333333,-0.1,10.2003131760284,10.2003131760284
131,40,"05:10:00","Tue",0,20.5,43.9333333333333,19.7,43.7,20.5,44.4,19.5666666666667,45.7,17.7,52.7,NA,99.9,17.6333333333333,42.3266666666667,18.39,48.79,17.0666666666667,49.09,8.51666666666667,763.783333333333,94,2.16666666666667,64.1666666666667,7.6,26.7049656948075,26.7049656948075
132,40,"13:50:00","Tue",10,21.89,50.06,21.2,46.045,22.4633333333333,45.9333333333333,20.8566666666667,47.1633333333333,19.5,56.5,NA,99.19,18.72,44.4888888888889,20.0777777777778,50.8572222222222,18.2,49.8266666666667,8.21666666666667,756.183333333333,95,5.16666666666667,29.6666666666667,7.51666666666667,22.2382943145931,22.2382943145931
133,110,"19:00:00","Tue",10,21.8233333333333,55.0333333333333,21.39,44.2333333333333,22,45.9290909090909,20.5,45.93,20.1722222222222,50.1577777777778,NA,97.1266666666667,18.6,41.545,20.71,49.0172222222222,18.2,47.3266666666667,7.1,757.6,83,6,40,4.4,13.28016751213,13.28016751213
134,200,"16:10:00","Fri",0,21,39.29,19.6,38.4,22.5,38.9,18.84,35.45,17.29,45.7357142857143,8.13,59.89,19.79,29.79,20.79,36.678,17.89,41.4,7.33333333333333,760.25,67.3333333333333,5,30.8333333333333,1.53333333333333,3.67398691596463,3.67398691596463
135,50,"02:40:00","Sat",0,20.7,37.2,18,40,21.1,37.7,18.9266666666667,36.29,18.6,44.1633333333333,NA,77.19,18.5,32.29,21.2,43.2233333333333,18.39,40.4333333333333,0.266666666666667,740.233333333333,98.3333333333333,0.666666666666667,56.3333333333333,0,36.3813476171345,36.3813476171345
136,30,"09:20:00","Tue",10,19.5,NA,17.39,39.6266666666667,20.29,36,18.7,35.4,17.6,45.09,1.76666666666667,79,17.89,32.4,19.5666666666667,39.9,17.39,37.09,1.16666666666667,757.1,98.3333333333333,2.33333333333333,45,0.9,33.9358342345804,33.9358342345804
137,30,"04:20:00","Mon",0,20.6,42.7,19.5333333333333,42.9,20.6,45,17.6333333333333,47.1266666666667,17.7,56,NA,99.9,16.29,43.785,18,50.01,16.5,51,8.1,765.466666666667,95,3,63,7.33333333333333,33.7880345992744,33.7880345992744
138,260,"11:40:00","Mon",0,20.89,NA,19.745,45.3,21.8266666666667,43.6933333333333,20.29,44.06,18.4266666666667,53.4333333333333,10.6671428571429,84.4414285714286,18.39,42.4,20.79,48.2,18.79,46.79,9.9,751.733333333333,90.3333333333333,8,47.6666666666667,8.4,48.5173272318207,48.5173272318207
139,110,"12:40:00","Wed",20,21.7,42.1266666666667,21.2,40.7,22.6,39.345,21.2,41.03,20.1,47.76,NA,16.3666666666667,20.89,33.8266666666667,23.89,41.7,20.4633333333333,39.6666666666667,9.8,753.366666666667,64,6,36.3333333333333,3.23333333333333,13.2576272590086,13.2576272590086
140,120,"13:50:00","Tue",0,22.1,39.5225,21.1333333333333,39.6633333333333,22.7,37.7,20.8233333333333,39.73,20.29,53.53,13.3388888888889,15.4805555555556,21.29,33,24.0277777777778,42.3755555555556,20.5,39.9633333333333,10.8833333333333,751.283333333333,61,7.83333333333333,30.8333333333333,3.63333333333333,27.8418559813872,27.8418559813872
141,50,"04:50:00","Tue",0,19.89,38.09,17.5,41,21,37.29,19.6,36.29,18.1333333333333,43.29,-0.633333333333333,78.1566666666667,18.39,35.9333333333333,20.2,45.1266666666667,17.5,39.2,-0.65,754.933333333333,99,1,20.3333333333333,-0.766666666666667,0.541627197526395,0.541627197526395
142,90,"09:40:00","Wed",0,21.26,43.6266666666667,20.86,41.1633333333333,21.6,44.4,22.6333333333333,42.9666666666667,19.1722222222222,56.8988888888889,3.4,94.19,18.29,38.2572222222222,20.2,46.8311111111111,18.29,49.1333333333333,4.16666666666667,759.2,84.6666666666667,4,29,1.76666666666667,4.39700306160375,4.39700306160375
143,50,"00:00:00","Wed",0,20.7,37.9333333333333,17.9266666666667,40.59,20.1,38.09,19.4266666666667,35.2,18.23,47.1266666666667,NA,75.6633333333333,18.39,34.045,20.7,41.2,17.5,38.1266666666667,4.6,754,75,6,40,0.5,33.3974626264535,33.3974626264535
144,120,"18:20:00","Tue",20,22.6333333333333,44.2333333333333,21.1,44.03,22.89,39.6633333333333,21.39,38.45,20.2,50.3633333333333,12.5633333333333,15.1266666666667,21.5,30.3566666666667,24.6666666666667,38.56,20.5666666666667,38.49,11.8333333333333,751.3,55,5.33333333333333,40,3.03333333333333,44.0696631674655,44.0696631674655
145,40,"15:40:00","Wed",0,19.2675,40.745,18.7,39.8266666666667,19.29,42.29,19.2,40.6566666666667,17.39,49.26,7.69,52.245,18.6333333333333,35.8633333333333,18.5333333333333,43.1333333333333,17,41.1333333333333,6.36666666666667,757.366666666667,65,4.66666666666667,40,0.266666666666667,1.38935612048954,1.38935612048954
146,40,"04:50:00","Sat",0,21.39,37.1266666666667,18.5,40.1633333333333,21.5,36.53,19.89,35,18.39,46.7,NA,60.93,19.6,31.1,22,42.09,19.7,40.4,4.61666666666667,761.8,88.1666666666667,1.16666666666667,64.8333333333333,2.83333333333333,31.9082655245438,31.9082655245438
147,90,"19:20:00","Sun",30,22.7,47.8633333333333,22.2,44.26,21.7,46.9,19.9633333333333,49.76,18,55.1572222222222,NA,99.9,18.9022222222222,48.2,21.6666666666667,51.9766666666667,16.89,49.6266666666667,11.6666666666667,752.9,91.3333333333333,7.66666666666667,24.6666666666667,10.3,0.12936401180923,0.12936401180923
148,90,"21:00:00","Wed",10,22.6,39.3266666666667,20.79,40.9,22.29,38.4,20.29,36.76,20.73,44.4233333333333,NA,43.2266666666667,20.4633333333333,35.1633333333333,23.79,39.06,19.4633333333333,37.59,7.4,756.6,81,2,40,4.4,40.4603728908114,40.4603728908114
149,50,"01:40:00","Sat",0,22.6,37.79,19.0333333333333,42.0666666666667,23.29,37.5,20.6,40.29,19.6,47.09,1.50333333333333,67.2561111111111,20.8011111111111,36.6927777777778,22.84,44.155,19.79,41.4,3.7,758.8,87.6666666666667,2.33333333333333,27.6666666666667,1.76666666666667,3.38138090446591,3.38138090446591
150,100,"19:10:00","Wed",10,21.26,37.16,19.76,37.23,20.8233333333333,37.3266666666667,20.2,36.9666666666667,18,46.79,3.69333333333333,83.3933333333333,19.7514285714286,31.5,22.3566666666667,38.99,18.236,37.052,3.45,755.933333333333,77,1.16666666666667,40,-0.183333333333333,34.9884527269751,34.9884527269751
151,50,"04:00:00","Tue",0,21.6,37.4,18.89,40.2,22.2,37.3266666666667,21,36.5,19.2,47.59,3.46,53.5,19.79,37.09,22,44.4,19.29,40.56,3.7,758.5,93,1,62,2.7,45.4431848484091,45.4431848484091
152,80,"22:40:00","Fri",0,20.29,43.7,19.89,43.09,19.89,44.1633333333333,16.7,46.29,16.7,51.7,NA,85.19,16.8066666666667,42.3083333333333,18.6444444444444,51.24,16.29,47.1266666666667,9.03333333333333,760.966666666667,83,10,40,6.3,28.8824131595902,28.8824131595902
153,70,"01:50:00","Wed",0,21.2,35.29,18.76,36.2,20.5,37.7,19.39,35,18.9633333333333,53.5266666666667,-3.5,80.69,19.39,29.0666666666667,21.6,41.0666666666667,18.2,39.59,-2.61666666666667,766.833333333333,87,2.83333333333333,28,-4.46666666666667,40.1318225660361,40.1318225660361
154,300,"10:00:00","Wed",0,20.6333333333333,40.1933333333333,20.2933333333333,40.1333333333333,22.0333333333333,40.2233333333333,21.26,36.03,18.7,47.9,NA,44.73,20.1,31.6933333333333,21.5666666666667,37.86,19.76,37.7333333333333,5.5,764.9,66,7,29,-0.4,13.8630651636049,13.8630651636049
155,230,"12:50:00","Mon",0,21.0666666666667,38.79,21,35.86,21.5333333333333,36.3633333333333,21,34.7666666666667,18.1,46.3333333333333,6.275,34.6475,21.3566666666667,27.4266666666667,21.7,32.1266666666667,19.39,38.7,4.65,768.433333333333,70.5,6,23.3333333333333,-0.283333333333333,25.0142759061418,25.0142759061418
156,70,"14:10:00","Tue",0,21.29,36.26,19.5666666666667,36.59,21.29,36.09,19.9266666666667,35.3266666666667,18.73,39.79,3.93333333333333,57.03,20.5333333333333,27.93,21.79,34.1266666666667,18.2,40.29,4.41666666666667,771.5,58.3333333333333,3,40,-3.21666666666667,29.9617187003605,29.9617187003605
157,50,"09:00:00","Wed",0,19.79,46,19.2,45.09,19.79,44.9,18.79,46.79,17.6,55.745,NA,96.0633333333333,18,45.575,17.745,50,17.2,49.09,9.8,757.3,87,10,25,7.7,12.5050918431953,12.5050918431953
158,40,"21:50:00","Thu",0,18.9633333333333,43.79,18,44.1633333333333,19.7,43.59,17.7,44.09,17.0666666666667,51.76,0.9,94.9633333333333,18.0111111111111,39.01,18.1,45.4,16.89,44.5,2.65,765.75,90.1666666666667,3.83333333333333,27.8333333333333,1.16666666666667,10.9039084170945,10.9039084170945
159,40,"05:20:00","Wed",0,18.89,44.2,18.245,44,19.89,45.09,18.5,44.2,17.1,52.7,5.43333333333333,78.43,18,44.9,18.7,53.6633333333333,17.2,50.1266666666667,5.13333333333333,752.2,90,7.66666666666667,22.3333333333333,3.53333333333333,47.6866325014271,47.6866325014271
160,40,"16:40:00","Tue",0,19.29,40.06,18.1,40.29,19,39.5,18.1333333333333,37.4,16.39,55,-0.866666666666667,92.4733333333333,19.2,31.6,20.1,39.7,16.89,38.5,-0.233333333333333,757.366666666667,70,1,23.6666666666667,-5.2,41.9061133288778,41.9061133288778
